initial_velocity,launch_angle,landing_distance
5.5850865579831215,15.985597159812766,1.6623349076711815
14.35488148157123,11.85725427116738,8.0279689169126
13.164594579040878,50.81290926787845,15.334134865393414
23.964104776662406,72.48701977538823,23.866533274101144
41.78496027822984,33.927214618851316,85.50133162496577
16.67405450440816,36.57846857170868,23.089466574797992
31.56327241316635,28.764454857601336,57.17886541630475
33.08670085321103,38.65881565338683,65.72480411421566
29.84212313833911,40.52885703947217,57.59896960071613
18.250959179386296,76.39173148735097,12.550517108502234
39.36226073718924,19.80792230365168,64.52642716634641
44.081058915406075,44.120183877465955,90.91458436916986
45.25485021023411,65.98986791631206,65.9952039246494
24.134607701115506,11.572851582408218,20.503723686291963
17.090481172322573,47.914395026260685,24.5022998071401
33.50651989217663,28.05213798032416,61.42930182633677
11.271023333277085,68.44511657595095,8.075564839680192
49.29809813165985,46.79831276118801,99.98553900492969
12.725567863173659,29.061512856355826,12.877789929370342
5.827580444636003,74.00091645923493,1.7888499637707136
10.298798730056351,50.35615328599775,9.84096246127933
17.33248493092427,48.792460176105536,24.964145608786705
34.31391747583389,68.08192625950412,45.886174098778135
14.288957229227144,10.769708006093634,7.302343509680193
11.159853353096327,73.00130492936736,6.497883821081671
44.32505349031319,51.81891715192158,86.03964369530001
32.0232587195144,56.55256721823788,56.14146200685689
12.891707538055233,74.00883621474719,7.999765277228708
23.84467362014329,36.81969697746482,41.269785670186884
28.35129673772769,13.287617674253854,30.170812339948405
12.482751594023574,61.662353149845934,11.866250064562632
8.72594005663069,52.220647662647174,7.106613639295622
16.040709935659443,37.25069298293836,21.7083031293727
17.991218154681494,34.89709015254644,25.875057752617238
37.357065733291044,30.79852009362225,73.10550713257906
30.488208813360373,43.32352815393698,59.18002464270576
34.86520244131917,75.57808175273306,32.88189345497851
37.965744374461266,25.045826501352973,69.08232502482326
6.40324107775781,28.358483100987755,3.4148721162560567
31.77850688151147,13.599806943897525,36.98235771309876
27.336481124055634,51.778999424182246,48.66478130200021
20.040975086763236,63.96385426220753,24.918173787479827
9.796921391019731,15.259644721506614,4.815772761524496
37.76849402916215,44.68439213443389,76.64246329734867
35.978107839248125,40.437913702262236,73.04430972791188
16.088091495759805,67.33716223719398,15.734859632991391
40.97371455360407,58.62875295980987,71.63603828868436
17.246531175348323,51.3161466808361,24.303403366241554
21.243825362301205,16.410745132864392,21.69965589756978
46.279110895800926,19.5773041643273,78.9915320371152
47.76068092193611,41.2204041070569,99.57135172100374
13.330981797737884,47.93306631648507,15.959988503517126
44.282562614438376,61.25574204866928,73.33816826742745
41.295251653765234,56.114835669750214,75.46566516210271
36.15244540330336,69.44369560957236,46.31820611609195
16.235060398663368,44.259747455019834,22.6920990328964
14.954424881882101,79.13676055976529,7.281241651150061
47.4826702858976,12.759876795795414,64.1495386918327
36.75088276320598,74.7673822190966,36.64980219692112
13.12589053073001,49.756166138684065,15.372472426871132
46.19697339146188,12.37621850100592,60.582063366861014
36.383912026107794,30.814430516078552,70.73564680311314
46.59782879194387,77.97407716157575,37.81408828789256
47.491992010104525,43.194995166022466,98.40649504896227
43.791919294519104,69.11845789745493,57.40365890825678
19.359521295946504,68.02408319054742,20.801370930949417
6.665343562197168,51.738891493743715,4.259779771991785
15.350397677946637,18.439682004409516,13.24857833293997
8.462894073314413,58.740214311469785,6.137982290999441
20.294373369562976,60.7336740070133,27.466397616226605
7.941035335952407,32.07032364814272,5.5736143467711905
29.277108156890176,65.35062153872744,41.23509382376954
19.343862631943146,53.81239635059064,28.54212852832958
44.86899867062842,53.11042317276132,85.72736276271672
15.48317636391352,11.708054708957661,9.170170919766797
44.15444932554185,11.4888587595271,54.10930180067836
44.361575270788975,47.02559938190484,90.00484406144285
47.25804643308033,65.91482650415658,68.90781500261893
49.90703497400018,34.54982708161971,103.69994066282429
39.52347300190071,38.13516395264695,81.41146821311854
26.594402913675896,53.9253824252859,45.746338495904375
44.315470138385244,78.88584284395066,33.515891546379244
39.572303623903316,39.243674751713364,81.62692453769077
23.961065102468158,61.630761111222405,34.540236335167016
15.744971559573605,17.733187919197626,13.462438858490753
20.957997093834944,30.106729415785722,31.370853480484044
18.333865420519555,26.352542573493697,23.351916433328316
6.894193533636285,11.251175431338966,1.8304799361432906
49.44750753812142,39.94411936151036,103.2779338453191
22.294699122185676,57.575309788514886,33.6629707537937
14.821424953927888,76.49728287651577,8.778625698680568
40.38552564869984,16.258770161858166,59.6524229489446
23.791134910321777,71.53828152935154,24.692702079511957
47.51294100311346,42.718105787490884,98.63334371654894
32.60351251448185,21.692376226445266,52.17480115275369
49.60258817616394,26.21701909684104,96.64553448605335
47.422929836080655,55.47526542946579,87.43350955927903
32.34815576954866,45.8881957711556,63.31290139852021
15.380141527299141,22.356962240385577,15.368528693501522
14.92187940815789,23.05067835009782,14.856878644427553
40.081301310503896,34.508768141671105,81.75400549443725
7.6029204453528365,77.83718410985679,2.328591061492349
44.77036482335416,74.94265982366491,44.55232340969906
49.77085201908959,22.172667445364112,91.11618013306048
22.830890850619642,63.07669329928639,31.084251123085817
36.32092781242065,20.772713443789854,59.34616448039461
41.712490624577796,25.710840028566246,78.596097481808
15.07179266701804,47.58820960253895,19.822715538842356
31.682297067876643,50.60603454864678,59.69395916551688
9.116907682898969,71.42226038412662,4.816810756457909
16.952001916491774,19.06604448979629,16.2954160438756
44.99366359410397,76.89560487608274,39.550892971987565
43.795742776945275,66.66612523074147,62.57826903125637
34.48588912875598,48.56001594263975,67.37255750570081
8.914404196013457,38.59172491494891,7.501129273974267
21.77098326555413,28.182764863222836,32.33110656219568
37.553905115986325,44.711301455513954,76.13463780053587
8.647079715844157,25.412824136486794,5.694239238836004
35.74664436468181,15.329160164321014,48.20934530820523
43.30431113219459,44.660256890978204,89.02763003025692
26.62639597969916,51.46854492616623,47.08783305425892
42.110643466631714,34.34664455315351,86.43603085926557
35.510726865157864,49.601237479705375,69.17280083603366
17.01627215762396,71.50409904486105,14.657737089174221
40.884170972311765,56.091628426089784,74.71417337593755
43.276177809240885,70.71059406718616,53.21493314136334
36.876333952176566,68.59093298545704,48.90703435298307
36.38621577511776,57.609854023221025,64.1442505158078
32.837512019683295,62.69016476903489,51.14487156152614
12.137229738188317,71.66095314392498,8.084822841124266
